,Tweet,Date
1551,@stellabelle @mikethreezy @rabbyte #Bitcoin  has broken out and is challenging new highs above $68k There is a shor… https://t.co/qa9pfjJyxA,2021-11-09 11:00:32+00:00
1552,"#SXPUSDTPERP SHORT  PRICE: 2.6232
Not investment advice!
Telegram Group&gt;&gt; https://t.co/uhw6owE9b5
Tradingview Scrip… https://t.co/i1IgklNKWg",2021-11-09 11:00:32+00:00
1553,"@jasoncitron @packyM @mariogabriele @discord With that, I think support of other chains is crucial. Stacks, which r… https://t.co/7zEkgJPg7e",2021-11-09 11:00:32+00:00
1554,RT @ashwsbreal: If #Bitcoin breaks $72k today i will gift $720 to one person who ❤️ this tweet. Let’s go. Tag some friends,2021-11-09 11:00:31+00:00
1555,"Price of Bitcoin:

U$    67,839.62
€U    58,636.85
R$    377,584.51

24H   % change: 2.73%
Week  % change: 7.40%

#bitcoin",2021-11-09 11:00:31+00:00
1556,"🐋 #Crypto Whales vs. #Stablecoins 💵

🚨 Last 4 hours of #BTC-Exchange transactions 🚨

For clarification:
#Crypto are… https://t.co/q4N7dNMaM9",2021-11-09 11:00:31+00:00
1557,RT @BTC_Archive: #Bitcoin market cap is now bigger than the Swiss Franc! https://t.co/7zHo8Gw97U,2021-11-09 11:00:30+00:00
1558,"$BTC.D Chart &amp; Update📈

Previous level pointed out held as support, right now we are retesting the trendline from b… https://t.co/g7sueSXBxv",2021-11-09 11:00:30+00:00
1559,"RT @VeilleCyber3: Why #software #testing needs #ExplainableAI  
https://t.co/1npLZbU7jH

#Robotics #AIEthics #MachineLearning #AI #Python #…",2021-11-09 11:00:30+00:00
1560,"RT @BTCZFutureCoin: What is BitcoinZ? How Does Bitcoin 2.0 Work? https://t.co/wNL7fqfbjT prin @YouTube 

#btcz #roguelike  #devcommunity  #…",2021-11-09 11:00:30+00:00
1561,"RT @VeilleCyber3: Why #software #testing needs #ExplainableAI  
https://t.co/1npLZbU7jH

#Robotics #AIEthics #MachineLearning #AI #Python #…",2021-11-09 11:00:30+00:00
1562,RT @BTC_Archive: #Bitcoin market cap is now bigger than the Swiss Franc! https://t.co/7zHo8Gw97U,2021-11-09 11:00:30+00:00
1563,"BTC hourly update
$67919.40    |    -0.27%📉
$BTC #BTCUSD #Bitcoin",2021-11-09 11:00:30+00:00
1564,RT @BTC_Archive: El Salvador started building this pet hospital with #Bitcoin profits 🙌 https://t.co/Kr8EiGTPzI,2021-11-09 11:00:30+00:00
1565,"RT @AirdropStario: 💧 CratD2C 2nd Round Airdrop 💧

🏆 Task:          ➕ Up to $40 worth of CRAT

👨‍👩‍👧 Referral:   ➕ $10,000 worth of CRAT for…",2021-11-09 11:00:29+00:00
1566,"Square’s Cash App Generates $1.8 Billion in Bitcoin Revenue, BTC Profit up 29% in Q3

,https://t.co/WxU4rx4wUS,… https://t.co/cPIIlXIxwB",2021-11-09 11:00:29+00:00
1567,"#WAVESUSDTPERP SHORT  PRICE: 26.057
Not investment advice!
Telegram Group&gt;&gt; https://t.co/uhw6owE9b5
Tradingview Scr… https://t.co/fb45xdBONF",2021-11-09 11:00:29+00:00
1568,"RT @AirdropDet: 🔍 New #Airdrop: Shiba Santa

💲 Reward: Up to 1800 SHIBA SANTA + 2M SHIBA SANTA referral pool

🔴 Start the airdrop bot: http…",2021-11-09 11:00:28+00:00
1569,RT @WSBChairman: Don’t you know? #Bitcoin https://t.co/z2gcxWl69V,2021-11-09 11:00:28+00:00
1570,RT @chads_crypto: Sports lovers! You will have a chance to get yourself a Chilly Chad fan with a Beer-hat🔥🔥 It can only be filled with liqu…,2021-11-09 11:00:28+00:00
1571,"RT @BTCTN: The #Ethereum Name Service (ENS), the organization behind the decentralized domain service on #Ethereum, announced recently its…",2021-11-09 11:00:28+00:00
1572,"Top 10 Mentions on Twitter in the last hour🔥

👾https://t.co/ibtDtsyeBO #crypto #bitcoin #bsc #nft #pump #trade https://t.co/obU595x24k",2021-11-09 11:00:27+00:00
1573,RT @DylanLeClair_: BlockFi has filed with the SEC to launch a spot #Bitcoin ETF https://t.co/2F1s0D1N3W,2021-11-09 11:00:27+00:00
1574,"@kailybuemi I am similarly moved by the ethos of the community, people like you who stand up for their convictions,… https://t.co/9QHSCgdZ9H",2021-11-09 11:00:27+00:00
1575,"@JayHao8 #feg token 
@jayhao8
@okex
Only 18days after release of Bitcoin Rox created this Domain

We wanna see you… https://t.co/XLh7InLqvf",2021-11-09 11:00:27+00:00
1576,@crypto_birb A great leader would cancel the central bank and tell all the citizens and corporations to stack as mu… https://t.co/TvtVwEz614,2021-11-09 11:00:26+00:00
1577,"@BitcoinPanjab @Mastercard @GetCoinJar So does it mean I can directly buy Bitcoin or other currency
From my axis Mastercard ?",2021-11-09 11:00:26+00:00
1578,"⚠️ #BITCOIN BREAKOUT! ⚠️

MICRO-DUMP!!

BYBIT:BTCUSD

Price: 67950.875
----
#TwitterSignal

• LIVE Streaming 24/7 🚀… https://t.co/CD8d9N0J9U",2021-11-09 11:00:26+00:00
1579,@Frankenmint @psqnt @Nakadai_mon Because it has nothing to do with health.,2021-11-09 11:00:26+00:00
1580,"RT @BTCZFutureCoin: What is BitcoinZ? How Does Bitcoin 2.0 Work? https://t.co/wNL7fqfbjT prin @YouTube 

#btcz #roguelike  #devcommunity  #…",2021-11-09 11:00:26+00:00
1581,RT @CilekarEmrah: Hey guys!!! Starmons are coming 🔥🔥🔥🔥join us🚀🚀 @StarMonGame @DNAxCAT_GAME @chikyubae @Alex_Hotbit @cz_binance @gatw @Hotbi…,2021-11-09 11:00:25+00:00
1582,"RT @PrasoonPratham: A problem : * exists *

Crypto twitter: BiTCoiN FiXEs THiS!!!!",2021-11-09 11:00:25+00:00
1583,RT @intocryptoverse: The price of #Bitcoin if it had the market cap of... https://t.co/yw4VDrPb24,2021-11-09 11:00:25+00:00
1584,"RT @Bitcoin: #Bitcoin is now more valuable than $TSLA, $FB and is the 6th largest asset in the world by market cap. Next up: $AMZN https://…",2021-11-09 11:00:25+00:00
1585,"#SNXUSDTPERP SHORT  PRICE: 10.767
Not investment advice!
Telegram Group&gt;&gt; https://t.co/uhw6owE9b5
Tradingview Scrip… https://t.co/25JZn03w6R",2021-11-09 11:00:25+00:00
1586,"RT @Steam_Exchange: #SteamExchange x Yahoo Finance

• All of your Digital Asset needs under one 🏡

https://t.co/COopZrsOY8

$SteamX
#Bitcoi…",2021-11-09 11:00:25+00:00
1587,"RT @panicfomo: Sure sex is great but have you ever lied on the floor in the middle of the night wrapped in a blanket, watching the 1-min Bi…",2021-11-09 11:00:25+00:00
1588,"RT @Daily_Forex: The two major #cryptocurrencies #Bitcoin and #Ethereum break out to reach new record prices. https://t.co/wgyQODH55o

#Cry…",2021-11-09 11:00:24+00:00
1589,"RT @StandfieldKen: Hi everyone, I'll do a deeper technical analysis on just 4 cryptos in addition to #Bitcoin and #Ethereum in tomorrow's v…",2021-11-09 11:00:24+00:00
1590,RT @BTC_Archive: 💥BREAKING: MasterCard is launching #Bitcoin-backed cards across the Asia-Pacific region after announcing 3 partnerships to…,2021-11-09 11:00:24+00:00
1591,"$GRT is MOONING BIG TIME! (z.score=3.28) @ $1.2537
21.9% higher than norm (p&lt;0.003)
#buythedip #bitcoin #ethereum #GRT #crypto",2021-11-09 11:00:24+00:00
1592,"$LTC is MOONING BIG TIME! (z.score=3.5) @ $251.2932
25.7% higher than norm (p&lt;0.003)
#buythedip #bitcoin #ethereum #LTC #crypto",2021-11-09 11:00:23+00:00
1593,"RT @AirdropStario: 💧 Metaverse Drinks Airdrop 💧

🏆 Task:          ➕ Up to 20,000 DRNK (~$20)

👨‍👩‍👧 Referral:   ➕ 3600 DRNK (~$3.6)

🔛 Aird…",2021-11-09 11:00:23+00:00
1594,"RT @Steam_Exchange: #SteamExchange x Yahoo Finance

• All of your Digital Asset needs under one 🏡

https://t.co/COopZrsOY8

$SteamX
#Bitcoi…",2021-11-09 11:00:23+00:00
1595,"$ADA is MOONING BIG TIME! (z.score=3.71) @ $2.27569
12.7% higher than norm (p&lt;0.003)
#buythedip #bitcoin #ethereum #ADA #crypto",2021-11-09 11:00:23+00:00
1596,"RT @LovecoinProject: ❤️10,000,000 LOVECOIN GIVEAWAY RAFFLE CONTEST ❤️

RETWEET THIS POST &amp; POST YOUR LOVECOIN ADDRESS IN THE COMMENT SECTIO…",2021-11-09 11:00:23+00:00
1597,"$BTC is MOONING! (z.score=2.36) @ $67890.02
8.7% higher than norm (p&lt;0.05)
#buythedip #bitcoin #ethereum #BTC… https://t.co/s2wNWTLlYh",2021-11-09 11:00:23+00:00
1598,"@TheMoonCarl Sell your gold and buy #Bitcoin.

Not financial advice.",2021-11-09 11:00:23+00:00
1599,"RT @asemota: If Bitcoin is ever going to do any good for the world, all the mining should be done in Africa with clean energy. Excess energ…",2021-11-09 11:00:23+00:00
1600,The scam appears to be more widespread than previously known. https://t.co/txrS5IukmD,2021-11-09 11:00:22+00:00
1601,"""Cryptography shifts the balance of power from those with a monopoly on violence to those who comprehend mathematic… https://t.co/jTqMNZ1GcD",2021-11-09 11:00:22+00:00
1602,"A stablecoin is a cryptocurrency whose value is fixed to another asset, often currencies such as the U.S. dollar or… https://t.co/UbPzcv94fm",2021-11-09 11:00:22+00:00
1603,"#LTCUSDTPERP SHORT  PRICE: 251.03
Not investment advice!
Telegram Group&gt;&gt; https://t.co/uhw6owE9b5
Tradingview Scrip… https://t.co/gKHM4rM0ev",2021-11-09 11:00:22+00:00
1604,RT @BTC_Archive: El Salvador started building this pet hospital with #Bitcoin profits 🙌 https://t.co/Kr8EiGTPzI,2021-11-09 11:00:22+00:00
1605,"This is our #India 
@arunbothra #TulsiGowda #PadmaAwards #Padmashri #PadmaShree #bbtvi #Bitcoin #BiggBoss15 https://t.co/xbj04A1C85",2021-11-09 11:00:22+00:00
1606,Bitcoin confirmation Monero halving BIP immutable moon smart contract Lightning Schnorr zero-knowledge proof. Light… https://t.co/CbbHqMpozx,2021-11-09 11:00:22+00:00
1607,"RT @thebharatarmy: 🏆 Five winners from The Bharat Army social media platforms will receive Bitcoin worth 500 INR on the Coinswitch App.

#C…",2021-11-09 11:00:22+00:00
1608,"RT @ForbesCrypto: Ether has grown nearly 1,000% over the past year. Bitcoin is up more than 340%: by @TheRobertHart

https://t.co/r9Um8aK1zI",2021-11-09 11:00:21+00:00
1609,"@JayHao8 #feg token 
@jayhao8
@okex
Only 18days after release of Bitcoin Rox created this Domain

We wanna see you… https://t.co/Fefcb7MkBi",2021-11-09 11:00:21+00:00
1610,"RT @Investingcom: ⚠️BREAKING:

*BITCOIN TOPS $68000 FOR FIRST TIME EVER TO HIT NEW RECORD HIGH 

$BTC #BTC https://t.co/unJXGp6eC4",2021-11-09 11:00:21+00:00
1611,RT @tyler: Bitcoin hits all-time high. Just the beginning. 🚀🌕,2021-11-09 11:00:20+00:00
1612,RT @BitcoinMagazine: when $69k #Bitcoin?,2021-11-09 11:00:20+00:00
1613,ETH-BTC chart points to Ether leadership ahead By @coindesk https://t.co/z2Oeckek6j #Ethereum #Bitcoin,2021-11-09 11:00:19+00:00
1614,"I would love to hear @mikealfred  opinion about the probability about #Bitcoin getting new highs:
Let's say BTC goe… https://t.co/suxuFvuBMR",2021-11-09 11:00:19+00:00
1615,"RT @LovecoinProject: ❤️10,000,000 LOVECOIN GIVEAWAY RAFFLE CONTEST ❤️

RETWEET THIS POST &amp; POST YOUR LOVECOIN ADDRESS IN THE COMMENT SECTIO…",2021-11-09 11:00:18+00:00
1616,"#ZILUSDTPERP SHORT  PRICE: 0.11391
Not investment advice!
Telegram Group&gt;&gt; https://t.co/uhw6owE9b5
Tradingview Scri… https://t.co/LnfU3MU3J3",2021-11-09 11:00:18+00:00
1617,"RT @VeilleCyber3: Why #software #testing needs #ExplainableAI  
https://t.co/1npLZbU7jH

#Robotics #AIEthics #MachineLearning #AI #Python #…",2021-11-09 11:00:18+00:00
1618,@BTC_Archive A great leader would cancel the central bank and tell all the citizens and corporations to stack as mu… https://t.co/tbAULIpgAA,2021-11-09 11:00:18+00:00
1619,"RT @nayibbukele: #Bitcoin is at $68,000 😬

More schools coming...

By the way, @chivopets, the new vet hospital we just announced, is comin…",2021-11-09 11:00:18+00:00
1620,RT @JadeMontano10: Just when U thought It ain’t gonna get any better #SaitamaToken 🎰🎰🎰 like hitting the jackpot fire 🔥 #cryptocurrency #Bit…,2021-11-09 11:00:17+00:00
1621,"RT @tailopez: I’m blessing 2 people with $1,000 in Bitcoin in the next 24 hours! (Just like I did the other week)

$500 in Bitcoin will go…",2021-11-09 11:00:17+00:00
1622,"RT @nayibbukele: #Bitcoin is at $68,000 😬

More schools coming...

By the way, @chivopets, the new vet hospital we just announced, is comin…",2021-11-09 11:00:17+00:00
1623,"@JayHao8 #feg token 
@jayhao8
@okex
Only 18days after release of Bitcoin Rox created this Domain

We wanna see you… https://t.co/4zzGrREhFs",2021-11-09 11:00:17+00:00
1624,$BTC $CBTC ✅👋👋 https://t.co/Nw9tzZEbZ9,2021-11-09 11:00:17+00:00
1625,RT @BTC_Archive: #Bitcoin market cap is now bigger than the Swiss Franc! https://t.co/7zHo8Gw97U,2021-11-09 11:00:16+00:00
1626,RT @TheCryptoLark: Imagine owning 1 whole #bitcoin in the year 2030. You will be in a rare and elite class of investor,2021-11-09 11:00:16+00:00
1627,"RT @zhusu: Some tradfi plebs asked last week ""what catalysts are left for BTC""

I asked if they realized Bitcoin will be doing its first so…",2021-11-09 11:00:16+00:00
1628,"The price of
Spaghetti alla Carbonara
is 16,197 Satoshis
or 0.00016197 BTC

1 BTC = 67,853.20 USD
1 USD = 1,474 Sat… https://t.co/kuDvj5F8tD",2021-11-09 11:00:15+00:00
1629,@gainzxbt We are pleased to announce the creation of the first safety-providing listing application. A platform tha… https://t.co/kp7eQQx1t3,2021-11-09 11:00:15+00:00
1630,"Bitcoin Cash 1-day social activity:

Galaxy Score™ 54.5 out of 100
AltRank™ 16 out of 3289
1,611 social mentions
4,… https://t.co/VFT4qyGp80",2021-11-09 11:00:15+00:00
1631,RT @RelevantElon: I'm going to sell $20 billion worth of stock and buy a shitload of bitcoin.,2021-11-09 11:00:15+00:00
1632,"#REEFUSDTPERP SHORT  PRICE: 0.034848
Not investment advice!
Telegram Group&gt;&gt; https://t.co/uhw6owE9b5
Tradingview Sc… https://t.co/Ds6FKzpJ0N",2021-11-09 11:00:14+00:00
1633,"RT @AirdropStario: 💧 SupreSpace Metaverse Airdrop 💧

🏆 Task:          ➕ Up to 40 SAPCE (~$80)

👨‍👩‍👧 Referral:   ➕ 10 SAPCE (~$20)

🔛 Airdr…",2021-11-09 11:00:14+00:00
1634,"@Collinstobore @samuskyio @Waslim69 @dedejfr26 @Ritchie64475377 .
https://t.co/eGPCjbdrIn
@JuniorShiba 
outrageous… https://t.co/j6Uzk4Hkwp",2021-11-09 11:00:13+00:00
1635,"Why #software #testing needs #ExplainableAI  
https://t.co/1npLZbU7jH

#Robotics #AIEthics #MachineLearning #AI… https://t.co/otDV3ia8GM",2021-11-09 11:00:13+00:00
1636,"With your gains from #Bitcoin. 
1 Room Apartment.
2 Rooms apartment.
With showers and toilet inside are the next trend.",2021-11-09 11:00:13+00:00
1637,"RT @kurcenli34: #lit $lit #bitcoin 

#Litentry (LIT) 👇

@litentry https://t.co/LeKr3L7pLa",2021-11-09 11:00:13+00:00
1638,"RT @AirdropStario: 💧 Heroes TD Airdrop 💧

🏆 Task:          ➕ 50 NFT Bronze » Total airdrop pool.

👨‍👩‍👧 Referral:   ➕  10 Points

🔛 Airdrop…",2021-11-09 11:00:13+00:00
1639,RT @intocryptoverse: The price of #Bitcoin if it had the market cap of... https://t.co/yw4VDrPb24,2021-11-09 11:00:12+00:00
1640,"⏰ 14:00  
₿ Bitcoin = 67.994,64 $ 
#bitcoin #btc #BTCUSD",2021-11-09 11:00:12+00:00
1641,"RT @Diiccey: *Nigeria skit makers *
baby tell me you love me 

Girl:I will only love you if you trade your bitcoin and gift card with😭and r…",2021-11-09 11:00:11+00:00
1642,"@JayHao8 #feg token 
@jayhao8
@okex
Only 18days after release of Bitcoin Rox created this Domain

We wanna see you… https://t.co/E6LqNIYTJN",2021-11-09 11:00:11+00:00
1643,"(https://t.co/eOsQVakj6c):#Bitcoin, #Ether Hit Record Highs As Crypto Market Rallies : Bitcoin topped $68,000 for t… https://t.co/WG8cjmMwY2",2021-11-09 11:00:11+00:00
1644,"RT @Steam_Exchange: #SteamExchange x Yahoo Finance

• All of your Digital Asset needs under one 🏡

https://t.co/COopZrsOY8

$SteamX
#Bitcoi…",2021-11-09 11:00:11+00:00
1645,"RT @eisenreich: VeFam x #ShotsToOneDollar

For every penny $VET rises, take a shot of your favorite beverage. Mine? Bourbon. 🥃

This campai…",2021-11-09 11:00:10+00:00
1646,"So you’ve missed out on #Bitcoin and Ethereum... but you know what? We’re still early in $DFI from @defichain

“DeFi on Bitcoin.”",2021-11-09 11:00:10+00:00
1647,"#computerart #creativecoding #generativeart :
#bitcoin #blockchain 's
LAST Block, Height : 708903
[ See more on… https://t.co/zrscl9WBcd",2021-11-09 11:00:10+00:00
1648,"RT @AirdropStario: 💧 Heroes TD Airdrop 💧

🏆 Task:          ➕ 50 NFT Bronze » Total airdrop pool.

👨‍👩‍👧 Referral:   ➕  10 Points

🔛 Airdrop…",2021-11-09 11:00:09+00:00
1649,"RT @AirdropStario: 💧 ArtRino Airdrop 💧

🏆 Task:          ➕ Up to 10 ARTRINO (~$10)

👨‍👩‍👧 Referral:   ➕ 60,000 ARTRINO (~$60,000) for the t…",2021-11-09 11:00:09+00:00
1650,"RT @LovecoinProject: ❤️10,000,000 LOVECOIN GIVEAWAY RAFFLE CONTEST ❤️

RETWEET THIS POST &amp; POST YOUR LOVECOIN ADDRESS IN THE COMMENT SECTIO…",2021-11-09 11:00:09+00:00
1651,RT @BTC_Archive: #Bitcoin market cap is now bigger than the Swiss Franc! https://t.co/7zHo8Gw97U,2021-11-09 11:00:09+00:00
1652,"RT @BharBilion: Fact : Everyone know this meme right ?

The name of this dog is : $Kabosu .

Now : DYOR / TML ( Thanks me later )

#cryptoc…",2021-11-09 11:00:08+00:00
1653,"RT @Bitcoin: #Bitcoin is now more valuable than $TSLA, $FB and is the 6th largest asset in the world by market cap. Next up: $AMZN https://…",2021-11-09 11:00:08+00:00
1654,RT @richplmartin: #Bitcoin to $100K is inevitable. 🚀🌕,2021-11-09 11:00:08+00:00
1655,Check out @defichain they are building #DeFi with $DFI on #Bitcoin (one-year-old) Mainnet up &amp; running - DEX &amp; Liqu… https://t.co/htzoC5xw4H,2021-11-09 11:00:07+00:00
1656,"RT @binance: $10 in Bitcoin in 2010 would be worth over $400,000 in April 2021. Don't miss the next 10 years.

Get started with Binance 📲",2021-11-09 11:00:07+00:00
1657,"Bitcoin 1-week social activity:

Galaxy Score™ 63 out of 100
AltRank™ 39 out of 3289
2,827,815 social mentions
12,9… https://t.co/Vn2UxehnJb",2021-11-09 11:00:07+00:00
1658,"Price Update: 1 #Bitcoin = $67,860.99 📉 

#cryptocurrency $BTC source https://t.co/Rhm8c4MrrZ",2021-11-09 11:00:07+00:00
1659,"RT @BharBilion: Fact : Everyone know this meme right ?

The name of this dog is : $Kabosu .

Now : DYOR / TML ( Thanks me later )

#cryptoc…",2021-11-09 11:00:07+00:00
1660,"RT @WILDERCRYPTOO: BITCOIN and ETHEREUM
hit new all-time highs
What you guys gonna do now?🤔
#cryptocurrency #BTC #ETH #Crypto #Cryptos",2021-11-09 11:00:06+00:00
1661,"#Bitcoin stats every hour
----
Block: 708903
Hashrate: 135.66 EH/s
Price last 24h: 67960.08$
--
Fast Fee: 16sat
Slo… https://t.co/yFvb6GnU1M",2021-11-09 11:00:06+00:00
1662,Makaveli Album 25th Anniversary Digital Collection Available Now – Press release Bitcoin News https://t.co/qi24lWigjo,2021-11-09 11:00:06+00:00
1663,"@JayHao8 #feg token 
@jayhao8
@okex
Only 18days after release of Bitcoin Rox created this Domain

We wanna see you… https://t.co/Q7tlM4Xisu",2021-11-09 11:00:06+00:00
1664,"RT @Diiccey: *Nigeria skit makers *
baby tell me you love me 

Girl:I will only love you if you trade your bitcoin and gift card with😭and r…",2021-11-09 11:00:06+00:00
1665,"Fastest: 16 sat/vB ($1.52)
Half Hour: 14 sat/vB ($1.33)
Hour: 9 sat/vB ($0.86)
Minimum Fee: 1.00 sat/vB ($0.10)
Pending Transactions: 10,366",2021-11-09 11:00:05+00:00
1666,"#Bitcoin price in Canadian Dollar $BTC $XBT $BTCCAD 
BTC Price Now : 84,496.22$ CAD 
Avg Last Hour : 84,707.52$ 
Av… https://t.co/2fNmrk0d7o",2021-11-09 11:00:05+00:00
1667,"The price of #Bitcoin is currently $68,041.10
 #Crypto $BTC #BTC
 https://t.co/StFdwaoRx2",2021-11-09 11:00:04+00:00
1668,@Zagreus58548062 @OpenXi_Official @0xAsteria Trading off *some* centralization for more speed and lower Tx cost is… https://t.co/cQBdm8Pm3y,2021-11-09 11:00:04+00:00
1669,Bitcoin price surges to record high of more than $68000 - The Guardian https://t.co/cXKloTtrHW,2021-11-09 11:00:04+00:00
1670,"#Bitcoin BROKE ALL TIME HIGH!!!! ON THE WAY TO $88,000!!!!

https://t.co/86l1e5VmFI

#Crypto #Cryptocurrency… https://t.co/MQGjOenL1L",2021-11-09 11:00:04+00:00
1671,"The Current #Bitcoin Price in USD is: $67872.89🇺🇸

The Current #Bitcoin Price in CAD is: $84397.97🇨🇦

#BTC",2021-11-09 11:00:03+00:00
1672,RT @BitcoinMagazine: when $69k #Bitcoin?,2021-11-09 11:00:03+00:00
1673,"📢Attention time travelers!📢🚰

Funky Hour started❗

Get 4 credits ⭐ every 3 minutes❗❗❗

Best of luck and thank you f… https://t.co/hXqy4CzG1U",2021-11-09 11:00:03+00:00
1674,RT @BTC_Archive: #Bitcoin to $100K is inevitable.,2021-11-09 11:00:03+00:00
1675,RT @BTC_Archive: gm to $68k #Bitcoin! 😱🚀,2021-11-09 11:00:03+00:00
1676,"https://t.co/2kFJvthwJi 

FEATURES 📑

Our simplified and useful features 📊

#cloudmining  #trxmining #tron… https://t.co/vGtGoYQbTP",2021-11-09 11:00:03+00:00
1677,"BTC: $67891.36, S: $ 27.07, G: $ 1,912.59 | Act: 20,175 Open: 7597 BTC: 42,850.2 | Total: $2,909,167,805 https://t.co/ElscGAhzWi #bitcoin",2021-11-09 11:00:03+00:00
1678,"RT @BharBilion: Fact : Everyone know this meme right ?

The name of this dog is : $Kabosu .

Now : DYOR / TML ( Thanks me later )

#cryptoc…",2021-11-09 11:00:03+00:00
1679,"#Bitcoin is currently $67,872.8917",2021-11-09 11:00:03+00:00
1680,"HiDollar IS TAKING OFF TO THE #moon 🚀🚀🚀
You can join HiDollar and get 1 $HI FOR FREE with this link:… https://t.co/x1EEehajWi",2021-11-09 11:00:03+00:00
1681,"TOP *VOLUME* 24h $
1️⃣ $USDT Tether ⚡77.84B
2️⃣ $BTC Bitcoin ⚡39.58B
3️⃣ $ETH Ethereum ⚡19.52B
4️⃣ $BCH BitcoinC ⚡9… https://t.co/ViHpGIt8A8",2021-11-09 11:00:02+00:00
1682,".@TheCryptoLark believes big money behind, #bitcoin will be in this #megabullrun. What will happen next if this is… https://t.co/Ff9hr67byj",2021-11-09 11:00:02+00:00
1683,RT @BTC_Archive: #Bitcoin market cap is now bigger than the Swiss Franc! https://t.co/7zHo8Gw97U,2021-11-09 11:00:02+00:00
1684,10 hours until the Embr Private sale round today! Make sure you have your wallet eligible and BNB (Bep20) ready!… https://t.co/0x9HhpCQak,2021-11-09 11:00:02+00:00
1685,"Bitcoin - BTC
Price: $67,890.02
Change in 1h: -0.51459669%
Market cap: $1,280,957,773,049.97
Ranking: 1
#Bitcoin #BTC",2021-11-09 11:00:01+00:00
1686,"RT @PolkadotBoss: @TheMoonCarl Sell your #Bitcoin and buy #Polkadot .

Not financial advice.",2021-11-09 11:00:01+00:00
1687,"Prepare for the eventual @Shibtoken listing on @RobinhoodApp which will be Fire. You can trade #Bitcoin, #Ethereum… https://t.co/cQaXDZ1ntt",2021-11-09 11:00:01+00:00
1688,"🆕 New Airdrop: VirgodEx Finance 🆕 

✔️ Reward: Up to 18 VDF
✔️ Referral : Up to 10K VDF

🪂 Airdrop Link:… https://t.co/lYsF8opPPL",2021-11-09 11:00:01+00:00
1689,"RT @Steam_Exchange: #SteamExchange x Yahoo Finance

• All of your Digital Asset needs under one 🏡

https://t.co/COopZrsOY8

$SteamX
#Bitcoi…",2021-11-09 11:00:01+00:00
1690,"Average Bitcoin market price is: USD 67,889.04, EUR 58,520.90",2021-11-09 11:00:01+00:00
1691,"BEPR/WBNB

Price: $0.061
Total supply:  30,000,000 
Liquidity:  $484,565 
Market cap: $1,834,710
Daily volume: $10,… https://t.co/KgkAgLylzj",2021-11-09 11:00:01+00:00
1692,The two major #cryptocurrencies #Bitcoin and #Ethereum break out to reach new record prices.… https://t.co/BZywnBAmPS,2021-11-09 11:00:01+00:00
1693,"RT @Blockworks_: Never seen before chat between the NYC and Miami Mayors on #Bitcoin

Video of the day 😂

@MorningBrew / @dhtoomey https://…",2021-11-09 11:00:01+00:00
1694,#Bitcoin now hitting another all time high. Now over £50k. Those that bought under £1 and kept it this long are the real MVP.,2021-11-09 11:00:01+00:00
1695,"🇧🇷 BRL - R$ 0.00377583
🇺🇸 USD - $ 0.00068097
🇪🇺 EUR - € 0.00058753
🇯🇵 JPY - ¥ 0.07683457
🇬🇧 GBP - £ 0.00050105
🇨🇭 C… https://t.co/Awwm1x193Z",2021-11-09 11:00:01+00:00
1696,Buy Bitcoin $BTC @ 67823.45,2021-11-09 11:00:01+00:00
1697,"RT @BharBilion: Fact : Everyone know this meme right ?

The name of this dog is : $Kabosu .

Now : DYOR / TML ( Thanks me later )

#cryptoc…",2021-11-09 11:00:00+00:00
1698,"#Cryptocurrencies Current Prices:

#Bitcoin
$ 67883.99
€ 58552.69

#Ethereum
$ 4803.07
€ 4144

#Cardano
$ 2.2713
€… https://t.co/Q8g6Kkpy6P",2021-11-09 11:00:00+00:00
1699,"@Mastercard has partnered with @ambergroup_io, @BitkubOfficial and @GetCoinJar to issue payment cards that will all… https://t.co/OtONhFpJxU",2021-11-09 11:00:00+00:00
1700,"@JayHao8 #feg token 
@jayhao8
@okex
Only 18days after release of Bitcoin Rox created this Domain

We wanna see you… https://t.co/JNJzWcqpSu",2021-11-09 11:00:00+00:00
1701,"RT @MartiniGuyYT: I’M GOING TO GIVE 1 FOLLOWER $1,000 #Bitcoin 🚀❤️

To Enter:
- Follow @MartiniGuyYT
- Retweet this tweet!
- Like 👍 this tw…",2021-11-09 10:59:59+00:00
1702,RT @ashwsbreal: If #Bitcoin breaks $72k today i will gift $720 to one person who ❤️ this tweet. Let’s go. Tag some friends,2021-11-09 10:59:59+00:00
1703,"RT @TheMoonCarl: Sell your house and buy #Bitcoin.

Not financial advice.",2021-11-09 10:59:59+00:00
1704,RT @APompliano: The best example of how bad our school systems have become is that it national news when a mayor suggests we teach our chil…,2021-11-09 10:59:59+00:00
1705,"RT @shibbank1: 🔥 New listing #SHIBK
💫 SHIBK(Shib-Bank) will be listing pancakeswap 📈

Shib-Bank Pancakeswap  liquidity provide . 
Date: 10-…",2021-11-09 10:59:58+00:00
1706,"RT @airdropinspect: New airdrop: Fragma (USDT)
Total Reward: 5,000 USDT
Rate:⭐️⭐️⭐️⭐️
Winners: 2,000 Random &amp; Top 100
Distribution: within…",2021-11-09 10:59:58+00:00
1707,RT @BitcoinMagazine: when $69k #Bitcoin?,2021-11-09 10:59:58+00:00
