,level_0,Unnamed: 0,index,Unnamed: 0.1,Text,Label,processed
2164,2164,2164,2164,2164,bank giving returns savings current economic conditions take little bit risk ea,0,bank give return saving current economic condition take little bit risk ea
2165,2165,2165,2165,2165,roi exchange airdropget frg exchange tokens miss exchange airdrop join,0,roi exchange airdropget frg exchange token miss exchange airdrop join
2166,2166,2166,2166,2166,guys game time weeks revolution ask serve hot fresh sit back,0,guy game time week revolution ask serve hot fresh sit back
2167,2167,2167,2167,2167,ever trade sell need read monetary system fiat system works ha,1,ever trade sell need read monetary system fiat system work ha
2168,2168,2168,2168,2168,bcash dying,0,bcash die
2169,2169,2169,2169,2169,psst first u etf set trade week,0,psst first u etf set trade week
2170,2170,2170,2170,2170,great team great success,1,great team great success
2171,2171,2171,2171,2171,like fact ethernet used project also studied team member individually,0,like fact ethernet use project also study team member individually
2172,2172,2172,2172,2172,let start game days good luck geckos,1,let start game day good luck geckos
2173,2173,2173,2173,2173,dubai fun back cha illiquid supply still reaching new highs reach new btc ath,0,dubai fun back cha illiquid supply still reach new high reach new btc ath
2174,2174,2174,2174,2174,good project dont miss guys regret,1,good project do nt miss guy regret
2175,2175,2175,2175,2175,dynn joined,0,dynn join
2176,2176,2176,2176,2176,ii coinbaseversi daily shibreff shibmin wd shib,0,ii coinbaseversi daily shibreff shibmin wd shib
2177,2177,2177,2177,2177,guess timedoes anyone objections,0,guess timedoe anyone objection
2178,2178,2178,2178,2178,hot hot buying range coin rise target sl,1,hot hot buying range coin rise target sl
2179,2179,2179,2179,2179,ridiculous read environment concerns considering mining people pro,1,ridiculous read environment concern consider mining people pro
2180,2180,2180,2180,2180,attention america also approving allowing bitcoin etf along security exchange commision uni,0,attention america also approve allow bitcoin etf along security exchange commision uni
2181,2181,2181,2181,2181,ignore fud accumulate,0,ignore fud accumulate
2182,2182,2182,2182,2182,day,0,day
2183,2183,2183,2183,2183,bitcoin,0,bitcoin
2184,2184,2184,2184,2184,landorc airdrop listed uniswap task lorc referral lorc,0,landorc airdrop list uniswap task lorc referral lorc
2185,2185,2185,2185,2185,bitcoiners omg ethereum defi useless garbage dapps use trusted oracles also bitcoiners dude people,0,bitcoiner omg ethereum defi useless garbage dapp use trust oracle also bitcoiner dude people
2186,2186,2186,2186,2186,grayscale bitcoin trust may convert bitcoin spotetf cryptodue increasing competition bitcoin etf amp bit,0,grayscale bitcoin trust may convert bitcoin spotetf cryptodue increase competition bitcoin etf amp bit
2187,2187,2187,2187,2187,crossed k giveaway one person crosses k within hours retweet like fo,0,cross k giveaway one person cross k within hour retweet like fo
2188,2188,2188,2188,2188,landorc airdrop listed uniswap task lorc referral lorc,0,landorc airdrop list uniswap task lorc referral lorc
2189,2189,2189,2189,2189,nan,0,nan
2190,2190,2190,2190,2190,community question next coins coming bitcoin doge,0,community question next coin come bitcoin doge
2191,2191,2191,2191,2191,buy wale whitepaper litepaper understand project double market,0,buy wale whitepaper litepaper understand project double market
2192,2192,2192,2192,2192,options volume open interest exploded higher month october open interest incredible,1,option volume open interest explode high month october open interest incredible
2193,2193,2193,2193,2193,dms open bitcoin roles,1,dms open bitcoin role
2194,2194,2194,2194,2194,landorc airdrop listed uniswap task lorc referral lorc,0,landorc airdrop list uniswap task lorc referral lorc
2195,2195,2195,2195,2195,strong project strong team strong future bsc address xd da f ae bdd de,1,strong project strong team strong future bsc address xd da f ae bdd de
2196,2196,2196,2196,2196,nfts next gold,0,nft next gold
2197,2197,2197,2197,2197,cryptocurrency prices today october bitcoin rises ether slightly,0,cryptocurrency price today october bitcoin rise ether slightly
2198,2198,2198,2198,2198,bitcoin closed weekly candle highest history journey bullish years never,0,bitcoin close weekly candle high history journey bullish year never
2199,2199,2199,2199,2199,oppo ale airdrop nftgiveaway win hodl convert cash eth bitcoinwin one outlaw punk nfts,0,oppo ale airdrop nftgiveaway win hodl convert cash eth bitcoinwin one outlaw punk nft
2200,2200,2200,2200,2200,defi trails broader market uptrend hit new tvl billion,0,defi trail broad market uptrend hit new tvl billion
2201,2201,2201,2201,2201,vrx next x btc eth bnb shib spell dot theta doge movr mina taboo sys,0,vrx next x btc eth bnb shib spell dot theta doge movr mina taboo sy
2202,2202,2202,2202,2202,yeah one project invest dfi bitcoin,0,yeah one project invest dfi bitcoin
2203,2203,2203,2203,2203,person random miss chancestep follow retweet ta,1,person random miss chancestep follow retweet ta
2204,2204,2204,2204,2204,uqc,0,uqc
2205,2205,2205,2205,2205,new airdrop liquid icp licp total reward nfts amp licprate winners randomdistributio,0,new airdrop liquid icp licp total reward nft amp licprate winner randomdistributio
2206,2206,2206,2206,2206,guys definition problem define maxi toxic define co,0,guy definition problem define maxi toxic define co
2207,2207,2207,2207,2207,plans accept bitcoin dash petro payment flight tickets,0,plan accept bitcoin dash petro payment flight ticket
2208,2208,2208,2208,2208,collect trade store precious nfts nftg wallet secure enjoy exclusive access marketpla,1,collect trade store precious nft nftg wallet secure enjoy exclusive access marketpla
2209,2209,2209,2209,2209,lovecoin giveaway raffle contestretweet post amp post lovecoin address comment section,0,lovecoin giveaway raffle contestretweet post amp post lovecoin address comment section
2210,2210,2210,2210,2210,vrx next x btc eth bnb shib spell dot theta doge movr mina taboo sys,0,vrx next x btc eth bnb shib spell dot theta doge movr mina taboo sy
2211,2211,2211,2211,2211,house hold bitcoin ethereum amp crypto,0,house hold bitcoin ethereum amp crypto
2212,2212,2212,2212,2212,genesis noelle acheson comments likelihood low demand futures based etf us,0,genesis noelle acheson comment likelihood low demand future base etf we
2213,2213,2213,2213,2213,soft cash airdrop task soft referral soft airdrop l,0,soft cash airdrop task soft referral soft airdrop l
2214,2214,2214,2214,2214,work home jobs bitcoin cryptocurrency forex cfx cashfx via,0,work home job bitcoin cryptocurrency forex cfx cashfx via
2215,2215,2215,2215,2215,win free undead impeachment challenge like amp rt follow gets,1,win free undead impeachment challenge like amp rt follow get
2216,2216,2216,2216,2216,sec finally allowed bitcoin future etfs traded curious hear thoughts,1,sec finally allow bitcoin future etfs trade curious hear thought
2217,2217,2217,2217,2217,chatter liiiiit perfect,1,chatter liiiiit perfect
2218,2218,2218,2218,2218,yet bitcoin lift incoming,0,yet bitcoin lift incoming
2219,2219,2219,2219,2219,vrx next x btc eth bnb shib spell dot theta doge movr mina taboo sys,0,vrx next x btc eth bnb shib spell dot theta doge movr mina taboo sy
2220,2220,2220,2220,2220,landorc airdrop listed uniswap task lorc referral lorc,0,landorc airdrop list uniswap task lorc referral lorc
2221,2221,2221,2221,2221,please give minimum amount bitcoin need money,0,please give minimum amount bitcoin need money
2222,2222,2222,2222,2222,get set us etf,0,get set we etf
2223,2223,2223,2223,2223,logic applies bitcoin buy bitcoin decimals,0,logic apply bitcoin buy bitcoin decimal
2224,2224,2224,2224,2224,highest ever weekly close btc,0,high ever weekly close btc
2225,2225,2225,2225,2225,jeff bitcoin renegades cryptoverse happening crypto today nucypher b,0,jeff bitcoin renegade cryptoverse happen crypto today nucypher b
2226,2226,2226,2226,2226,bitcoin closed highest weekly candle ever,0,bitcoin close high weekly candle ever
2227,2227,2227,2227,2227,yes worried like lack communication,0,yes worried like lack communication
2228,2228,2228,2228,2228,help us spread amp adoption worldwide raise money charity time join us,0,help we spread amp adoption worldwide raise money charity time join we
2229,2229,2229,2229,2229,roi exchange airdropget frg exchange tokens miss exchange airdrop join,0,roi exchange airdropget frg exchange token miss exchange airdrop join
2230,2230,2230,2230,2230,dont even know bitcoin price dont check anymore know thats higher k,1,do nt even know bitcoin price do nt check anymore know that s high k
2231,2231,2231,2231,2231,fill new week peace positive energy amp new money happy new week,1,fill new week peace positive energy amp new money happy new week
2232,2232,2232,2232,2232,whats happening first,0,what s happen first
2233,2233,2233,2233,2233,bitcoin vaunted inflation hedge riding high hopes us approval futures based exchange traded,1,bitcoin vaunted inflation hedge ride high hope we approval future base exchange trade
2234,2234,2234,2234,2234,stimulus checks best idea ever although one many factors leading,0,stimulus check good idea ever although one many factor lead
2235,2235,2235,2235,2235,buy rumor buy news buy dip light fuse btc,1,buy rumor buy news buy dip light fuse btc
2236,2236,2236,2236,2236,many investors betting approval based etf decide coming,1,many investor bet approval base etf decide come
2237,2237,2237,2237,2237,project bright future really think project perfect true th,1,project bright future really think project perfect true th
2238,2238,2238,2238,2238,btchistory made highest weekly close ever bitcoin history k last resistance fly mi,0,btchistory make high weekly close ever bitcoin history k last resistance fly mi
2239,2239,2239,2239,2239,poll price bitcoin january st,1,poll price bitcoin january st
2240,2240,2240,2240,2240,bitcoin closed highest weekly candle ever,0,bitcoin close high weekly candle ever
2241,2241,2241,2241,2241,thrilled announce featured secures,1,thrill announce feature secure
2242,2242,2242,2242,2242,k k,0,k k
2243,2243,2243,2243,2243,pumping im get plane price land,0,pump I m get plane price land
2244,2244,2244,2244,2244,lovecoin giveaway raffle contestretweet post amp post lovecoin address comment section,0,lovecoin giveaway raffle contestretweet post amp post lovecoin address comment section
2245,2245,2245,2245,2245,killerbox airdropget tkb tokensjoin airdrop tasks free bnb,1,killerbox airdropget tkb tokensjoin airdrop task free bnb
2246,2246,2246,2246,2246,say everyone read think grow rich magic thinking big may,1,say everyone read think grow rich magic thinking big may
2247,2247,2247,2247,2247,vrx next x btc eth bnb shib spell dot theta doge movr mina taboo sys,0,vrx next x btc eth bnb shib spell dot theta doge movr mina taboo sy
2248,2248,2248,2248,2248,bitcoin mense always first reply,0,bitcoin mense always first reply
2249,2249,2249,2249,2249,love trust fed treasury wall street kiyosaki said,1,love trust fed treasury wall street kiyosaki say
2250,2250,2250,2250,2250,retweet believe hit k tomorrow,0,retweet believe hit k tomorrow
2251,2251,2251,2251,2251,nan,1,nan
2252,2252,2252,2252,2252,today moon,0,today moon
2253,2253,2253,2253,2253,central bank released report shows brazilians purchased billion impor,0,central bank release report show brazilian purchase billion impor
2254,2254,2254,2254,2254,highest ever weekly close,0,high ever weekly close
2255,2255,2255,2255,2255,guys game time weeks revolution ask serve hot fresh sit back,0,guy game time week revolution ask serve hot fresh sit back
2256,2256,2256,2256,2256,number reason world buy,0,number reason world buy
2257,2257,2257,2257,2257,top trending coins uk,1,top trend coin uk
2258,2258,2258,2258,2258,alt coin season going sta feeling left watching bitcoin boom alt coin,0,alt coin season go sta feel leave watch bitcoin boom alt coin
2259,2259,2259,2259,2259,gold rallied backed spot gold etf launched yes,0,gold rally back spot gold etf launch yes
2260,2260,2260,2260,2260,bitcoin,0,bitcoin
2261,2261,2261,2261,2261,record open interest cme bitcoin futures represents increased institutional pa repo c,1,record open interest cme bitcoin future represent increase institutional pa repo c
2262,2262,2262,2262,2262,lets please donated btc october pm saying femco lied bitc,0,lets please donate btc october pm say femco lie bitc
2263,2263,2263,2263,2263,bitcoin whale addresses rising sharply,1,bitcoin whale address rise sharply
2264,2264,2264,2264,2264,predicted resting around k non coiners begin asking btc,0,predict rest around k non coiner begin ask btc
2265,2265,2265,2265,2265,thanks wonderful project oppo think one best project hopefull,1,thank wonderful project oppo think one good project hopefull
2266,2266,2266,2266,2266,bitcoin taught economics finance investing politics history psychology game theory technology regulation,0,bitcoin teach economic finance investing politic history psychology game theory technology regulation
2267,2267,2267,2267,2267,au listed,0,au list
2268,2268,2268,2268,2268,select bitcoin cash right compare,1,select bitcoin cash right compare
2269,2269,2269,2269,2269,leave bitcoin alone,0,leave bitcoin alone
2270,2270,2270,2270,2270,max keiser clubhouse comparing michael saylor mark cuban approach bitcoinone guy asks,0,max keiser clubhouse compare michael saylor mark cuban approach bitcoinone guy ask
2271,2271,2271,2271,2271,immutable holdings building berkshire blockchain follow along build launch blockchain busine,0,immutable holding building berkshire blockchain follow along build launch blockchain busine
2272,2272,2272,2272,2272,new hero arena reward hera hera referral pool start airdrop bot h,0,new hero arena reward hera hera referral pool start airdrop bot h
2273,2273,2273,2273,2273,gt ltrbt token capable gasless instant yield generation means holder,1,gt ltrbt token capable gasless instant yield generation mean holder
2274,2274,2274,2274,2274,vrx next x btc eth bnb shib spell dot theta doge movr mina taboo sys,0,vrx next x btc eth bnb shib spell dot theta doge movr mina taboo sy
2275,2275,2275,2275,2275,thats talked bitcoin maxis,0,that s talk bitcoin maxis
2276,2276,2276,2276,2276,away price discovery btc,1,away price discovery btc
2277,2277,2277,2277,2277,follow twitter news time high weekly close things watch bitcoin wee,1,follow twitter news time high weekly close thing watch bitcoin wee
2278,2278,2278,2278,2278,flying bitup rewards holders passive incoming holdingautomatic btc rewards,0,fly bitup reward holder passive incoming holdingautomatic btc reward
2279,2279,2279,2279,2279,pigboss airdrop pigboss stars reward pigboss referral pigboss airdrop link http,0,pigboss airdrop pigboss star reward pigboss referral pigboss airdrop link http
2280,2280,2280,2280,2280,highest ever weekly close,0,high ever weekly close
2281,2281,2281,2281,2281,buying sol gift knows fun staying noot,0,buy sol gift know fun stay noot
2282,2282,2282,2282,2282,many well educated folks believe buy anything bitcoin okay accept bitcoins,1,many well educate folk believe buy anything bitcoin okay accept bitcoin
2283,2283,2283,2283,2283,bitcoina decentralized digital currencythe bitcoin kind cybermoney initially traded among hackers,0,bitcoina decentralize digital currencythe bitcoin kind cybermoney initially trade among hacker
2284,2284,2284,2284,2284,highest weekly close ever bitcoin,0,high weekly close ever bitcoin
2285,2285,2285,2285,2285,sovryn built vi machine evm compatible side chain sovryn anyone bu,0,sovryn build vi machine evm compatible side chain sovryn anyone bu
2286,2286,2286,2286,2286,remember people asked late buy last year guess never bought,0,remember people ask late buy last year guess never buy
2287,2287,2287,2287,2287,digital fiat needs digital gold thanks rishi,0,digital fiat need digital gold thank rishi
2288,2288,2288,2288,2288,mention asked lightning,0,mention ask lightning
2289,2289,2289,2289,2289,highest ever weekly close,0,high ever weekly close
2290,2290,2290,2290,2290,highest ever weekly close,0,high ever weekly close
2291,2291,2291,2291,2291,little bit dangerous everyone talking ath really nobody possi,1,little bit dangerous everyone talk ath really nobody possi
2292,2292,2292,2292,2292,monday school day,1,monday school day
2293,2293,2293,2293,2293,thrilled announce featured secures,1,thrill announce feature secure
2294,2294,2294,2294,2294,vrx next x btc eth bnb shib spell dot theta doge movr mina taboo sys,0,vrx next x btc eth bnb shib spell dot theta doge movr mina taboo sy
2295,2295,2295,2295,2295,away price discovery btc,1,away price discovery btc
2296,2296,2296,2296,2296,vrx next x btc eth bnb shib spell dot theta doge movr mina taboo sys,0,vrx next x btc eth bnb shib spell dot theta doge movr mina taboo sy
2297,2297,2297,2297,2297,token days release bitcoin rox created domain,0,token day release bitcoin rox create domain
2298,2298,2298,2298,2298,smart people understand bitcoin ethereum thats people world understand,1,smart people understand bitcoin ethereum that s people world understand
2299,2299,2299,2299,2299,remember bitcoin increases value cash also increases example per mark nb,0,remember bitcoin increase value cash also increase example per mark nb
2300,2300,2300,2300,2300,real promising project time miss oppo cisla,0,real promising project time miss oppo cisla
2301,2301,2301,2301,2301,wait others success sta make success others take steps start,0,wait other success sta make success other take step start
2302,2302,2302,2302,2302,bitcoin price nears k time high via,1,bitcoin price near k time high via
2303,2303,2303,2303,2303,landorc airdrop listed uniswap task lorc referral lorc,0,landorc airdrop list uniswap task lorc referral lorc
2304,2304,2304,2304,2304,flying bitup rewards holders passive incoming holdingautomatic btc rewards,0,fly bitup reward holder passive incoming holdingautomatic btc reward
2305,2305,2305,2305,2305,daivat announced initial defi offering ido wo,0,daivat announce initial defi offering ido wo
2306,2306,2306,2306,2306,repeat price look done eduardo,1,repeat price look do eduardo
2307,2307,2307,2307,2307,buying vote government controlled currency,0,buying vote government control currency
2308,2308,2308,2308,2308,poll price bitcoin january st,1,poll price bitcoin january st
2309,2309,2309,2309,2309,said,0,say
2310,2310,2310,2310,2310,lets show appreciation let know kishu would love board wan,0,lets show appreciation let know kishu would love board wan
2311,2311,2311,2311,2311,landorc airdrop listed uniswap task lorc referral lorc,0,landorc airdrop list uniswap task lorc referral lorc
2312,2312,2312,2312,2312,lovecoin giveaway raffle contestretweet post amp post lovecoin address comment section,0,lovecoin giveaway raffle contestretweet post amp post lovecoin address comment section
2313,2313,2313,2313,2313,bitcoin futures etf explained truth etf via,0,bitcoin future etf explain truth etf via
2314,2314,2314,2314,2314,think crypto investment revolution disruption crypto space tiktok style app tell,0,think crypto investment revolution disruption crypto space tiktok style app tell
2315,2315,2315,2315,2315,venezuela largest airport accept bitcoin payment method flight tickets crypto payment,0,venezuela large airport accept bitcoin payment method flight ticket crypto payment
2316,2316,2316,2316,2316,worlds largest cryptocurrency made uks transaction value wh,0,world large cryptocurrency make uks transaction value wh
2317,2317,2317,2317,2317,community,0,community
2318,2318,2318,2318,2318,today moon,0,today moon
2319,2319,2319,2319,2319,hooray bitcoin rising future bright celebrate yet cautious waiting pull back befo,0,hooray bitcoin rise future bright celebrate yet cautious waiting pull back befo
2320,2320,2320,2320,2320,lovecoin giveaway raffle contestretweet post amp post lovecoin address comment section b,0,lovecoin giveaway raffle contestretweet post amp post lovecoin address comment section b
2321,2321,2321,2321,2321,palantir bitcoin,0,palantir bitcoin
2322,2322,2322,2322,2322,landorc airdrop listed uniswap task lorc referral lorc,0,landorc airdrop list uniswap task lorc referral lorc
2323,2323,2323,2323,2323,printing money trillions causing value savings decline every second,1,print money trillion cause value saving decline every second
2324,2324,2324,2324,2324,lovecoin giveaway raffle contestretweet post amp post lovecoin address comment section,0,lovecoin giveaway raffle contestretweet post amp post lovecoin address comment section
2325,2325,2325,2325,2325,bitcoin price usd ethereum price usd dogecoin price usd safemoon price usd,0,bitcoin price usd ethereum price usd dogecoin price usd safemoon price usd
2326,2326,2326,2326,2326,away price discovery btc,1,away price discovery btc
2327,2327,2327,2327,2327,wicked monarch airdrop task nfts total airdrop pool referral po,1,wicked monarch airdrop task nft total airdrop pool referral po
2328,2328,2328,2328,2328,flying bitup rewards holders passive incoming holdingautomatic btc rewards,0,fly bitup reward holder passive incoming holdingautomatic btc reward
2329,2329,2329,2329,2329,vrx next x btc eth bnb shib spell dot theta doge movr mina taboo sys,0,vrx next x btc eth bnb shib spell dot theta doge movr mina taboo sy
2330,2330,2330,2330,2330,good projectproject looks interesting interested support project suc,1,good projectproject look interesting interested support project suc
2331,2331,2331,2331,2331,since march lumber bitcoin global debt trillion bonds yiel,0,since march lumber bitcoin global debt trillion bond yiel
2332,2332,2332,2332,2332,wtf jumped k literally see new time highs within next hours,0,wtf jump k literally see new time high within next hour
2333,2333,2333,2333,2333,lovecoin giveaway raffle contestretweet post amp post lovecoin address comment section b,0,lovecoin giveaway raffle contestretweet post amp post lovecoin address comment section b
2334,2334,2334,2334,2334,welcome family watford sign complete membership process earn,1,welcome family watford sign complete membership process earn
2335,2335,2335,2335,2335,interesting project specific goals good product great team ce,1,interesting project specific goal good product great team ce
2336,2336,2336,2336,2336,team done great job small part benefits fux ready fly flux,1,team do great job small part benefit fux ready fly flux
2337,2337,2337,2337,2337,yes bitcoin wo nowget,1,yes bitcoin wo nowget
2338,2338,2338,2338,2338,guys game time weeks revolution ask serve hot fresh sit back,0,guy game time week revolution ask serve hot fresh sit back
2339,2339,2339,2339,2339,vrx next x btc eth bnb shib spell dot theta doge movr mina taboo sys,0,vrx next x btc eth bnb shib spell dot theta doge movr mina taboo sy
2340,2340,2340,2340,2340,project amazing great team strong community fascinated cong,1,project amazing great team strong community fascinate cong
2341,2341,2341,2341,2341,thats insider trading made gains mate actually sold worst time,1,that s insider trading make gain mate actually sell bad time
2342,2342,2342,2342,2342,hot hot buying range coin rise target sl,1,hot hot buying range coin rise target sl
2343,2343,2343,2343,2343,btc x eth x xrp x k weekend correction bitcoin targets ath amid anticipated futures etf market watch,0,btc x eth x xrp x k weekend correction bitcoin target ath amid anticipate future etf market watch
2344,2344,2344,2344,2344,bitcoin naar etf buy rumour sell news analyse btc eth blok vet youtube,0,bitcoin naar etf buy rumour sell news analyse btc eth blok vet youtube
2345,2345,2345,2345,2345,lovecoin giveaway raffle contestretweet post amp post lovecoin address comment section,0,lovecoin giveaway raffle contestretweet post amp post lovecoin address comment section
2346,2346,2346,2346,2346,tendance maximaliste mais j aime le token bat sur la chaine ethirium lov,0,tendance maximaliste mai j aime le token bat sur la chaine ethirium lov
2347,2347,2347,2347,2347,landorc airdrop listed uniswap task lorc referral lorc,0,landorc airdrop list uniswap task lorc referral lorc
2348,2348,2348,2348,2348,time high approaching time correction,0,time high approach time correction
2349,2349,2349,2349,2349,vrx next x btc eth bnb shib spell dot theta doge movr mina taboo sys,0,vrx next x btc eth bnb shib spell dot theta doge movr mina taboo sy
2350,2350,2350,2350,2350,bitcoin came less away new time high anticipation btc etf states rises h,0,bitcoin come less away new time high anticipation btc etf state rise h
2351,2351,2351,2351,2351,thrilled announce featured secures,1,thrill announce feature secure
2352,2352,2352,2352,2352,new xtblock reward wo xtt b wo xtt b referral pool start airdrop b,0,new xtblock reward wo xtt b wo xtt b referral pool start airdrop b
2353,2353,2353,2353,2353,crypto network team sending bnb lucky wallet follow tasks free bnb follow retweet,1,crypto network team send bnb lucky wallet follow task free bnb follow retweet
2354,2354,2354,2354,2354,ltrbt token capable gasless instant yield generation means holders generate yield,1,ltrbt token capable gasless instant yield generation mean holder generate yield
2355,2355,2355,2355,2355,flying bitup rewards holders passive incoming holdingautomatic btc rewards,0,fly bitup reward holder passive incoming holdingautomatic btc reward
2356,2356,2356,2356,2356,bitcoin,0,bitcoin
2357,2357,2357,2357,2357,last day private sale get free nft tokens pancake swapenter private sale,0,last day private sale get free nft token pancake swapenter private sale
2358,2358,2358,2358,2358,bitcoin become hiking evolution cryptocurrency reason hav hope money fixed,0,bitcoin become hike evolution cryptocurrency reason hav hope money fix
2359,2359,2359,2359,2359,perfect retracement said k really strong support fib,1,perfect retracement say k really strong support fib
2360,2360,2360,2360,2360,great excellent project thanks shared wonderful oppo best wishes,1,great excellent project thank share wonderful oppo good wish
2361,2361,2361,2361,2361,bitcoin taught economics finance investing politics history psychology game theory technology regulation,0,bitcoin teach economic finance investing politic history psychology game theory technology regulation
2362,2362,2362,2362,2362,hot hot buying range coin rise target sl,1,hot hot buying range coin rise target sl
2363,2363,2363,2363,2363,thank god bitcoin cynthia lummis says us debt limit raise sitetitle,0,thank god bitcoin cynthia lummis say we debt limit raise sitetitle
2364,2364,2364,2364,2364,bitcoin holders purchased bitcoin four years ago today bull run,0,bitcoin holder purchase bitcoin four year ago today bull run
2365,2365,2365,2365,2365,win free undead impeachment challenge like amp rt follow gets,1,win free undead impeachment challenge like amp rt follow get
2366,2366,2366,2366,2366,highest ever weekly close,0,high ever weekly close
2367,2367,2367,2367,2367,coin pumped next alot potential coin announced telegram,1,coin pump next alot potential coin announce telegram
2368,2368,2368,2368,2368,hot hot buying range coin rise target sl,1,hot hot buying range coin rise target sl
2369,2369,2369,2369,2369,au listed,0,au list
2370,2370,2370,2370,2370,bitcoin whale addresses rising sharply,1,bitcoin whale address rise sharply
2371,2371,2371,2371,2371,think november showing created bitcoin delusional entire case ba,1,think november show create bitcoin delusional entire case ba
2372,2372,2372,2372,2372,best online home jobs earn money bitcoin cryptocurrency forex cfx cashfx via,0,good online home job earn money bitcoin cryptocurrency forex cfx cashfx via
2373,2373,2373,2373,2373,could crypto twitter harm inexperienced investors tweets encouraged people use cheap debt buy b,1,could crypto twitter harm inexperienced investor tweet encourage people use cheap debt buy b
2374,2374,2374,2374,2374,flying bitup rewards holders passive incoming holdingautomatic btc rewards,0,fly bitup reward holder passive incoming holdingautomatic btc reward
2375,2375,2375,2375,2375,let start game days good luck geckos,1,let start game day good luck geckos
2376,2376,2376,2376,2376,vrx next x btc eth bnb shib spell dot theta doge movr mina taboo sys,0,vrx next x btc eth bnb shib spell dot theta doge movr mina taboo sy
2377,2377,2377,2377,2377,vrx next x btc eth bnb shib spell dot theta doge movr mina taboo sys,0,vrx next x btc eth bnb shib spell dot theta doge movr mina taboo sy
2378,2378,2378,2378,2378,bitcoin hovers near high level via dukascopy,0,bitcoin hover near high level via dukascopy
2379,2379,2379,2379,2379,landorc airdrop listed uniswap task lorc referral lorc,0,landorc airdrop list uniswap task lorc referral lorc
2380,2380,2380,2380,2380,store bitcoin week things watch,0,store bitcoin week thing watch
2381,2381,2381,2381,2381,landorc airdrop listed uniswap task lorc referral lorc,0,landorc airdrop list uniswap task lorc referral lorc
2382,2382,2382,2382,2382,giveaway rt amp join tg reply proof hours cisla decentral,0,giveaway rt amp join tg reply proof hour cisla decentral
2383,2383,2383,2383,2383,bitcoin stock flow f multiple back blue btc,0,bitcoin stock flow f multiple back blue btc
2384,2384,2384,2384,2384,vrx next x btc eth bnb shib spell dot theta doge movr mina taboo sys,0,vrx next x btc eth bnb shib spell dot theta doge movr mina taboo sy
2385,2385,2385,2385,2385,bitcoin biggest volume become kind default theres set fixed number bitcoin thatll,1,bitcoin big volume become kind default there s set fix number bitcoin that ll
2386,2386,2386,2386,2386,remember bitcoin increases value cash also increases example per mark nb,0,remember bitcoin increase value cash also increase example per mark nb
2387,2387,2387,2387,2387,new rippr gaming reward ripr k ripr k referral pool start airdrop bot h,0,new rippr gaming reward ripr k ripr k referral pool start airdrop bot h
2388,2388,2388,2388,2388,former skeptic suddenly joins world,0,former skeptic suddenly join world
2389,2389,2389,2389,2389,massive protests taking place el salvador abuse power amp dictatorship salvadorans ar,1,massive protest take place el salvador abuse power amp dictatorship salvadoran ar
2390,2390,2390,2390,2390,lets please donated btc october pm saying femco lied bitc,0,lets please donate btc october pm say femco lie bitc
2391,2391,2391,2391,2391,another shake sunday waiting monday pump,0,another shake sunday wait monday pump
2392,2392,2392,2392,2392,hot hot buying range coin rise target sl,1,hot hot buying range coin rise target sl
2393,2393,2393,2393,2393,beta dumped current price want buy dip welcome binance,1,beta dump current price want buy dip welcome binance
2394,2394,2394,2394,2394,last day private sale get free nft tokens pancake swapenter private sale,0,last day private sale get free nft token pancake swapenter private sale
2395,2395,2395,2395,2395,new hero arena reward hera hera referral pool start airdrop bot h,0,new hero arena reward hera hera referral pool start airdrop bot h
2396,2396,2396,2396,2396,lets show appreciation let know kishu would love board wan,0,lets show appreciation let know kishu would love board wan
2397,2397,2397,2397,2397,try convince millions people buy coin good lu,1,try convince million people buy coin good lu
2398,2398,2398,2398,2398,bitcoin genesis cryptocurrencies thats heard note theres coins bitcoin n,1,bitcoin genesis cryptocurrencie that s hear note there s coin bitcoin n
2399,2399,2399,2399,2399,would rather gold,0,would rather gold
2400,2400,2400,2400,2400,bitcoin holders purchased bitcoin four years ago today bull run,0,bitcoin holder purchase bitcoin four year ago today bull run
2401,2401,2401,2401,2401,fantom rises rest market stays quiet ahead bitcoin etf,0,fantom rise rest market stay quiet ahead bitcoin etf
2402,2402,2402,2402,2402,landorc airdrop listed uniswap task lorc referral lorc,0,landorc airdrop list uniswap task lorc referral lorc
2403,2403,2403,2403,2403,lovecoin giveaway raffle contestretweet post amp post lovecoin address comment section,0,lovecoin giveaway raffle contestretweet post amp post lovecoin address comment section
2404,2404,2404,2404,2404,oppo ale airdrop nftgiveaway win hodl convert cash eth bitcoinwin one outlaw punk nfts,0,oppo ale airdrop nftgiveaway win hodl convert cash eth bitcoinwin one outlaw punk nft
2405,2405,2405,2405,2405,last day private sale get free nft tokens pancake swapenter private sale,0,last day private sale get free nft token pancake swapenter private sale
2406,2406,2406,2406,2406,last day private sale get free nft tokens pancake swapenter private sale,0,last day private sale get free nft token pancake swapenter private sale
2407,2407,2407,2407,2407,grayscale amp spot bitcoin etf incoming plans file conve trust repo,0,grayscale amp spot bitcoin etf incoming plan file conve trust repo
2408,2408,2408,2408,2408,since el salvador gave every citizen,0,since el salvador give every citizen
2409,2409,2409,2409,2409,pakistanis want dharna man want teach crypto man loss money haram,0,pakistani want dharna man want teach crypto man loss money haram
2410,2410,2410,2410,2410,turning grab,0,turn grab
2411,2411,2411,2411,2411,reef part familycekidot,0,reef part familycekidot
